latitude,longitude
40.655632,-73.95987
40.764454,-73.83178
40.627586,-73.97112
40.751427,-73.82
40.637444,-74.166145
40.820885,-73.937325
40.825935,-73.85913
40.604927,-74.02372
40.763363,-73.95925
40.66549,-73.75236
40.626053,-74.177956
40.717293,-73.75333
40.73381,-73.98072
40.75979,-73.999916
40.61277,-73.993355
40.650146,-74.00508
40.6961,-73.93366
40.717678,-74.00578
40.68766,-73.85058
40.885952,-73.8279
40.8733,-73.853645
40.703102,-74.01331
40.73426,-73.862595
40.770054,-73.914406
40.713688,-73.99459
40.639225,-74.0021
40.751446,-74.001434
40.65881,-73.98172
40.67052,-73.99798
40.625973,-73.97624
40.710876,-74.01439
40.65035,-73.92633
40.585304,-73.818054
40.743454,-73.91484
40.716812,-73.99777
40.644,-73.87584
40.691536,-73.99912
40.630096,-73.94476
40.672947,-73.90926
40.644615,-73.992905
40.725777,-73.79175
40.8386358,-73.9334722
40.60216,-73.94707
40.53858,-74.23853
40.738575,-73.845345
40.680817,-73.93464
40.618244,-74.11959
40.650898,-73.94766
40.71847,-73.97508
40.784393,-73.94696
40.598167,-73.98324
40.794285,-73.95112
40.760525,-73.97998
40.6441,-73.96687
40.720554,-74.00352
40.719772,-74.00244
40.669586,-73.92827
40.645767,-73.98529
40.75184,-73.90358
40.71356,-74.00904
40.74954,-73.97744
40.713318,-73.924255
40.81813,-73.89101
40.782734,-73.955345
40.775,-73.9631
40.731064,-74.00142
40.862755,-73.901085
40.7495,-73.94667
40.687546,-73.8208
40.605335,-73.75528
40.792126,-73.97178
40.680946,-73.877625
40.841087,-73.86447
40.714714,-73.96494
40.804832,-73.96623
40.670116,-73.92248
40.86512,-73.892975
40.796738,-73.92925
40.66079,-73.75942
40.66632,-73.83481
40.821636,-73.93909
40.642174,-74.02064
40.69879,-73.95326
40.866066,-73.89438
40.776554,-73.841705
40.895428,-73.84463
40.7324,-73.868034
40.74106,-73.99604
40.74508,-73.988785
40.747917,-73.9736
40.88473,-73.81571
40.60789,-74.07331
40.83898,-73.9186
40.68301,-73.768364
40.700512,-73.796776
40.742474,-73.95277
40.866573,-73.83876
40.674137,-73.83903
40.70621,-73.939606
40.75798,-73.778275
40.671333,-73.87095
40.757233,-73.97605
40.733597,-73.741325
40.83518,-73.93978
40.621437,-74.13609
40.840664,-73.88152
40.566853,-74.10673
40.667614,-73.86353
40.65114,-73.72986
40.6537,-73.734314
40.809563,-73.92923
40.673107,-73.99959
40.797188,-73.97181
40.82053,-73.94432
40.683464,-73.97569
40.7076,-73.951164
40.673008,-73.78809
40.700382,-73.811005
40.803688,-73.94961
40.578533,-73.959694
40.703663,-73.86052
40.9046,-73.852936
40.623463,-74.03107
40.728603,-74.005325
40.764275,-73.72419
40.78228,-73.914604
40.687447,-73.748856
40.750717,-73.85877
40.606583,-74.16226
40.65264,-73.949776
40.68088,-73.8393
40.713734,-73.99804
40.67591,-73.89492
40.661118,-73.91861
40.633995,-74.12415
40.675095,-73.93142
40.693188,-73.971085
40.668797,-73.93113
40.69165,-73.779205
40.737164,-73.997
40.64074,-73.74323
40.87359,-73.881065
40.703514,-73.95092
40.738068,-73.861046
40.66696,-73.77078
40.64777,-74.01474
40.667522,-73.78063
40.785866,-73.950935
40.66801,-73.73607
40.75732,-73.834015
40.89074,-73.84
40.69192,-73.97896
40.737553,-73.85089
40.664654,-73.916275
40.62615,-74.15741
40.767834,-73.87908
40.66675,-73.779945
40.869602,-73.86144
40.67298,-73.88852
40.70066,-73.98775
40.676342,-73.910934
40.664825,-73.77023
40.85592,-73.9172
40.607666,-74.0336
40.58616,-74.19326
40.71972,-73.98281
40.576042,-73.99008
40.679142,-73.974846
40.58115,-73.96376
40.627346,-74.14326
40.73173,-73.851135
40.66612,-73.82225
40.75337,-73.974655
40.64149,-73.899635
40.677353,-73.94424
40.824066,-73.908714
40.74135,-73.99123
40.842766,-73.84594
40.70955,-73.95887
40.621704,-73.93592
40.809155,-73.940895
40.767612,-73.950005
40.727932,-73.73363
40.817127,-73.91486
40.729668,-73.78845
40.785885,-73.838234
40.758316,-73.91069
40.82057,-73.943565
40.650764,-73.88481
40.690125,-73.99393
40.781685,-73.845024
40.85493,-73.82617
40.67189,-73.895874
40.597923,-73.9872
40.738197,-73.88492
40.686085,-73.982666
40.77077,-73.91727
40.841064,-73.84126
40.749752,-73.8638
40.65136,-73.86971
40.744766,-73.9894
40.765873,-73.89303
40.672546,-73.89141
40.646378,-73.97085
40.64858,-73.87144
40.720367,-73.78482
40.666386,-73.80178
40.672527,-73.95026
40.67582,-73.930466
40.70518,-74.0074
40.666702,-73.88197
40.824245,-73.909294
40.696167,-73.8045
40.82232,-73.892876
40.579803,-73.97184
40.561077,-74.16984
40.66612,-73.84133
40.661167,-73.87969
40.890553,-73.847534
40.71126,-73.899864
40.788795,-73.93755
40.86769,-73.92122
40.59515,-73.75321
40.624294,-74.13724
40.78903,-73.980354
40.67816,-73.897484
40.678223,-73.90228
40.658577,-73.89063
40.653984,-73.927704
40.834328,-73.894775
40.756763,-73.96716
40.740288,-73.81507
40.740124,-73.91836
40.79531,-73.93592
40.835705,-73.88875
40.75368,-73.871994
40.76162,-73.877
40.597317,-73.75427
40.755676,-73.88431
40.83632,-73.87226
40.66922,-73.81355
40.84019,-73.94307
40.844753,-73.90539
40.665302,-73.89902
40.689808,-73.80931
40.586754,-74.199554
40.730423,-73.95181
40.73555,-73.934784
40.831264,-73.87885
40.84669,-73.844696
40.614166,-74.000404
40.68969,-73.99237
40.69142,-73.866516
40.803123,-73.94045
40.74721,-73.794685
40.670357,-73.96755
40.835667,-73.89281
40.739708,-73.79202
40.70336,-73.95503
40.675674,-73.84342
40.895466,-73.87713
40.713364,-73.89943
40.754387,-73.98702
40.873665,-73.88539
40.69513,-73.81231
40.81368,-73.802666
40.705048,-73.92041
40.672108,-73.97151
40.668472,-73.89603
40.655273,-74.0105
40.57702,-73.9642
40.596237,-74.18329
40.759575,-73.96803
40.68553,-73.95656
40.709515,-73.73236
40.761047,-73.83518
40.680893,-73.871376
40.653534,-73.978584
40.53275,-74.238976
40.787693,-73.98115
40.812534,-73.88377
40.706627,-73.815956
40.7063,-74.007225
40.77224,-73.82659
40.760822,-73.99832
40.767498,-73.83302
40.75831,-73.96294
40.750774,-73.97655
40.834755,-73.82993
40.83968,-73.929276
40.609535,-73.75372
40.789204,-73.95483
40.76698,-73.9169
40.739616,-73.78612
40.739933,-73.84579
40.75311,-73.85072
40.803032,-73.95418
40.84543,-73.91399
40.61846,-74.105446
40.754063,-73.89958
40.852158,-73.85401
40.75368,-73.871994
40.88473,-73.81571
40.755928,-73.91928
40.759327,-73.82597
40.837894,-73.88138
40.86455,-73.901955
40.7406,-73.989426
40.765224,-73.9317
40.665257,-73.735176
40.85074,-73.85038
40.850803,-73.86213
40.655106,-73.955246
40.67591,-73.86673
40.608128,-73.98738
40.80322,-73.95253
40.74915,-73.98828
40.646378,-73.97085
40.622086,-74.02865
40.63073,-74.01734
40.858402,-73.84324
40.746616,-73.99382
40.712944,-73.9067
40.677174,-73.924774
40.67151,-73.76455
40.85694,-73.85614
40.70313,-73.816795
40.66408,-73.94817
40.754795,-73.9899
40.69394,-73.999504
40.696175,-73.971825
40.653862,-73.9296
40.822433,-73.85514
40.642284,-73.91689
40.794235,-73.962814
40.58067,-73.837715
40.841938,-73.85797
40.8157,-73.96369
40.733536,-73.87035
40.66632,-73.83481
40.78167,-73.83076
40.75081,-73.94054
40.657402,-73.94564
40.8981,-73.869
40.87443,-73.852165
40.77452,-73.81753
40.763885,-73.84002
40.66605,-73.85222
40.741024,-73.97862
40.608944,-73.92548
40.88565,-73.85628
40.789204,-73.78038
40.77496,-73.9589
40.62036,-74.03233
40.830845,-73.90714
40.68035,-73.9648
40.67641,-74.00104
40.581604,-73.83077
40.630337,-73.99342
40.897625,-73.85625
40.827595,-73.85004
40.707394,-73.83296
40.82498,-73.89132
40.887096,-73.86087
40.648117,-73.97135
40.65318,-74.00561
40.675507,-73.87113
40.736496,-73.909225
40.682358,-73.76714
40.84103,-73.94463
40.77447,-73.9924
40.75045,-73.9873
40.61199,-73.98336
40.838417,-73.87707
40.772655,-73.95556
40.849804,-73.92033
40.778946,-73.96231
40.685078,-73.980064
40.70523,-74.00476
40.825775,-73.90682
40.853443,-73.856094
40.634743,-74.00676
40.73695,-73.93131
40.58117,-73.95989
40.770256,-73.91586
40.5916,-73.960686
40.707226,-73.943184
40.819057,-73.92923
40.68983,-73.97863
40.79859,-73.933525
40.71407,-73.954346
40.640594,-73.7434
40.73555,-73.894226
40.76471,-73.830696
40.858997,-73.93079
40.657543,-73.9451
40.68993,-73.98148
40.66575,-73.97923
40.76099,-73.99077
40.646904,-74.01527
40.760536,-73.95836
40.87356,-73.81853
40.76663,-73.88903
40.694317,-73.82036
40.792927,-73.94791
40.747124,-73.94239
40.749825,-73.972206
40.865547,-73.86157
40.595097,-74.00092
40.870777,-73.81923
40.68306,-73.973785
40.74143,-73.94794
40.789116,-73.82259
40.648563,-73.97251
40.76948,-73.95787
40.68341,-73.978966
40.752434,-73.89748
40.816063,-73.943146
40.66235,-73.95082
40.643074,-73.987335
40.80466,-73.91181
40.77575,-73.766975
40.86848,-73.918564
40.62605,-73.953514
40.743107,-73.82499
40.72949,-73.718956
40.843143,-73.85575
40.724052,-74.00439
40.834198,-73.85169
40.87054,-73.9059
40.8998939,-73.8955183
40.887394,-73.90548
40.69654,-73.93086
40.895374,-73.86356
40.70431,-73.9133
40.86224,-73.83096
40.7171,-73.9986
40.757767,-73.985146
40.725353,-73.82108
40.714676,-74.0059
40.733685,-73.92396
40.76155,-73.96659
40.69119,-73.9978
40.687767,-73.91902
40.71337,-73.9459
40.752285,-73.94408
40.81983,-73.93436
40.76079,-73.83075
40.744026,-73.92616
40.67166,-73.73298
40.69213,-73.94471
40.667522,-73.78063
40.77353,-73.98534
40.697823,-73.79586
40.654526,-73.94417
40.72802,-73.86368
40.82826,-73.88896
40.804585,-73.91906
40.86569,-73.80516
40.74359,-73.92242
40.579052,-73.98415
40.630062,-73.96137
40.681377,-73.956894
40.794735,-73.96988
40.815468,-73.902
40.696716,-73.8574
40.833435,-73.94534
40.773018,-73.952194
40.807808,-73.92384
40.70468,-74.01414
40.762917,-73.98566
40.66518,-73.90571
40.835518,-73.86112
40.7743,-73.965385
40.624332,-73.96911
40.66457,-73.99713
40.901226,-73.89686
40.64494,-73.95803
40.651733,-73.93039
40.77067,-73.7355
40.633232,-74.01192
40.79156,-73.968475
40.88146,-73.863945
40.636574,-73.95162
40.663727,-73.95386
40.741642,-73.997444
40.881794,-73.90092
40.70975,-73.91013
40.734497,-73.72287
40.845352,-73.92821
40.680347,-73.87624
40.728775,-73.723785
40.63693,-73.91109
40.745068,-73.936356
40.686996,-73.95685
40.723648,-73.99103
40.632294,-73.96678
40.817947,-73.819756
40.7314,-73.926094
40.89404,-73.859436
40.64437,-73.9757
40.73186,-73.769615
40.80988,-73.90308
40.67453,-73.86884
40.714455,-73.935295
40.72218,-74.00066
40.81943,-73.937904
40.65965,-73.773834
40.666725,-73.9751
40.777714,-73.74708
40.700848,-73.93881
40.758915,-73.9997
40.706722,-74.00679
40.849323,-73.859436
40.734135,-73.9583
40.716125,-73.80335
40.72545,-73.837776
40.84517,-73.92141
40.60276,-73.914734
40.72677,-73.89542
40.54643,-74.20989
40.61146,-73.92437
40.766933,-73.99667
40.72625,-74.00374
40.69456,-73.99067
40.632145,-73.952736
40.680305,-73.844536
40.688766,-73.99907
40.62802,-73.94713
40.69841,-73.92388
40.877686,-73.824936
40.75533,-73.99119
40.61894,-74.02201
40.69168,-73.999344
40.711628,-73.729385
40.629776,-73.994
40.817177,-73.906654
40.73095,-73.85114
40.677654,-73.82866
40.81801,-73.96149
40.842564,-73.83842
40.728947,-73.92793
40.66385,-73.93881
40.692936,-73.87777
40.71062,-73.85967
40.74463,-73.99898
40.877113,-73.873146
40.75663,-73.83102
40.66547,-73.748604
40.670586,-73.76509
40.699833,-73.93697
40.72106,-73.75945
40.85525,-73.91277
40.641617,-73.917206
40.76161,-73.97076
40.66355,-73.84097
40.588985,-73.951645
40.675735,-73.89686
40.58096,-73.96466
40.73783,-73.9357
40.7674,-73.98238
40.68323,-73.77268
40.653187,-73.9594
40.601322,-73.75788
40.65543,-74.003265
40.69649,-73.97052
40.651733,-73.93039
40.701244,-73.90811
40.792347,-73.95253
40.764915,-73.83533
40.579185,-74.09941
40.616043,-73.94484
40.844105,-73.898
40.566494,-74.11377
40.878128,-73.86944
40.652176,-73.92848
40.666725,-73.94245
40.84932,-73.945145
40.55025,-74.22132
40.874565,-73.861984
40.89588,-73.86326
40.6986,-73.93598
40.708313,-73.964264
40.819572,-73.81568
40.76524,-73.95788
40.636242,-74.01237
40.67233,-73.87514
40.84518,-73.91417
40.72392,-73.89434
40.700054,-73.950165
40.896687,-73.84511
40.7136,-74.0091
40.767372,-73.950066
40.590332,-73.9084
40.714676,-74.0059
40.658302,-73.90104
40.679607,-73.89303
40.650528,-73.95583
40.696182,-73.93384
40.574905,-74.121735
40.7603,-73.99499
40.5846,-73.91603
40.61702,-74.067215
40.762806,-73.993164
40.762093,-73.75691
40.680065,-73.82282
40.62832,-73.98834
40.697086,-73.85095
40.68507,-73.87865
40.740562,-73.987236
40.68378,-73.789734
40.844486,-73.846245
40.897865,-73.84651
40.641747,-73.98513
40.82378,-73.9089
40.84373,-73.90858
40.75619,-73.99057
40.75927,-73.980896
40.80405,-73.91737
40.593662,-73.98367
40.666405,-73.74661
40.75018,-73.75305
40.71054,-73.94771
40.748974,-74.00324
40.75533,-73.99119
40.760525,-73.97998
40.88268,-73.914536
40.67597,-73.933235
40.68636,-73.87551
40.72844,-73.87116
40.600708,-73.98249
40.635582,-73.99155
40.638966,-73.94251
40.80719,-73.92431
40.817387,-73.92277
40.69168,-73.999344
40.861572,-73.92795
40.82742,-73.910614
40.760822,-73.99832
40.599186,-73.97803
40.761143,-73.838905
40.79653,-73.97597
40.660732,-73.962845
40.703705,-73.93828
40.764416,-73.902916
40.699432,-73.95884
40.78389,-73.950294
40.680187,-73.76947
40.607815,-74.14082
40.768936,-73.994896
40.665276,-73.99542
40.874302,-73.9093
40.7256832,-73.8910431
40.75573,-73.990906
40.79507,-73.93919
40.742413,-73.98056
40.696014,-73.98414
40.88425,-73.900635
40.626633,-73.901405
40.640865,-74.07576
40.89675,-73.85988
40.657677,-73.96235
40.72277,-73.83625
40.83183,-73.874725
40.82406,-73.87034
40.791634,-73.96257
40.5808,-73.94217
40.890545,-73.84087
40.736546,-73.98905
40.616913,-74.144554
40.692604,-73.8578
40.7269,-73.944725
40.762127,-73.99739
40.722584,-74.00636
40.664993,-73.80229
40.789085,-73.780464
40.780064,-73.94705
40.75733,-73.93136
40.764347,-73.92347
40.593002,-73.98874
40.75778,-73.79202
40.750072,-73.88129
40.692055,-73.982544
40.654198,-73.910706
40.607643,-74.03375
40.7488,-73.98432
40.7136,-74.0091
40.834393,-73.92207
40.63817,-73.9037
40.793976,-73.94425
40.750603,-73.939445
40.660538,-73.96064
40.76229,-73.974464
40.680016,-73.87743
40.8451,-73.91878
40.895374,-73.86356
40.80825,-73.93095
40.75455,-73.74317
40.874123,-73.83347
40.848602,-73.85123
40.760975,-73.8634
40.867676,-73.85571
40.70206,-73.99262
40.69168,-73.999344
40.65588,-73.936584
40.664425,-73.98696
40.751225,-73.989105
40.662712,-73.99568
40.642097,-74.00987
40.674965,-73.883965
40.592304,-73.9739
40.833588,-73.8615
40.81304,-73.908165
40.75714,-73.8271
40.69466,-73.95551
40.650806,-73.94958
40.680687,-73.75823
40.590767,-73.80225
40.764343,-73.88319
40.754684,-73.984245
40.87004,-73.8997
40.671158,-73.95781
40.665478,-73.748795
40.8662,-73.92807
40.763023,-73.97815
40.74473,-73.93359
40.758705,-73.98928
40.65864,-73.90304
40.744934,-73.86792
40.62269,-73.961876
40.78908,-73.94356
40.757748,-73.97146
40.78697,-73.951485
40.638798,-73.91068
40.758617,-73.89197
40.847168,-73.88354
40.66114,-73.96107
40.644722,-73.96122
40.808296,-73.91199
40.736668,-73.997345
40.78905,-73.92723
40.865314,-73.836365
40.8678,-73.86251
40.743336,-73.9511
40.695847,-73.96588
40.719738,-73.957825
40.73837,-73.9781
40.70975,-73.79562
40.83718,-73.942604
40.767815,-73.98951
40.71927,-74.005775
40.722496,-73.940414
40.785133,-73.97505
40.760254,-73.967545
40.79935,-73.95908
40.66937,-73.89523
40.698086,-73.97656
40.756763,-73.96716
40.70952,-73.933105
40.75233,-73.862656
40.701187,-73.80789
40.7606,-73.96434
40.8439,-73.83032
40.650227,-73.92827
40.723648,-73.98529
40.67298,-73.98315
40.833755,-73.87407
40.74787,-73.98319
40.680843,-73.91251
40.636105,-74.02292
40.712612,-73.94914
40.706657,-74.015915
40.740562,-73.85001
40.771133,-73.92683
40.640343,-73.74313
40.811653,-73.91685
40.655354,-73.95982
40.863194,-73.86642
40.889175,-73.84416
40.71062,-73.909225
40.726048,-73.824005
40.678013,-73.94046
40.744934,-73.86694
40.707893,-73.90369
40.831997,-73.90025
40.59727,-73.99868
40.767864,-73.73818
40.670635,-73.842804
40.645947,-73.9951
40.765743,-73.89239
40.716194,-73.996086
40.763428,-73.96522
40.710537,-73.83766
40.738102,-73.74422
40.678925,-74.01106
40.699524,-73.90213
40.721725,-73.8863
40.661995,-73.91959
40.780502,-73.825905
40.718166,-73.98705
40.809723,-73.94606
40.598553,-73.997345
40.757725,-73.86372
40.703434,-73.74051
40.730255,-73.81054
40.696125,-73.98673
40.67447,-73.802605
40.589157,-74.10285
40.751602,-73.93384
40.673233,-73.76394
40.639294,-73.74215
40.703934,-73.959854
40.80117,-73.961464
40.67973,-73.75148
40.743114,-73.95608
40.784943,-73.946594
40.750477,-73.939735
40.644753,-73.92493
40.67314,-73.86945
40.76025,-73.969635
40.74889,-74.00703
40.728657,-73.863266
40.681145,-73.903496
40.766666,-73.96707
40.722496,-73.940414
40.726097,-73.91943
40.87388,-73.8478
40.740185,-73.986374
40.824654,-73.89194
40.66419,-73.94602
40.727978,-73.871025
40.638313,-74.00663
40.633224,-73.995186
40.744026,-73.92616
40.741047,-73.91818
40.814823,-73.944046
40.644146,-73.95564
40.638966,-73.94251
40.64452,-73.91207
40.67916,-73.926765
40.707893,-73.78675
40.687904,-73.84971
40.812473,-73.90542
40.677357,-73.896225
40.59684,-74.06208
40.86234,-73.910995
40.76524,-73.95788
40.771576,-73.87616
40.748783,-73.81279
40.757683,-73.88576
40.76104,-73.97538
40.72726,-73.740776
40.846657,-73.89619
40.81655,-73.91955
40.719517,-73.994385
40.74948,-73.88675
40.71406,-73.99
40.748863,-73.97584
40.79667,-73.938126
40.777973,-73.98216
40.87898,-73.87401
40.71997,-73.992905
40.69773,-73.81409
40.750763,-73.97446
40.75595,-73.99074
40.82267,-73.92007
40.80897,-73.94833
40.83349,-73.94158
40.706585,-73.81211
40.646885,-73.94916
40.82663,-73.87285
40.66609,-73.82809
40.702286,-73.99446
40.757954,-73.8982
40.571995,-74.16986
40.713455,-73.76066
40.628036,-74.00656
40.586517,-73.95236
40.628433,-73.96203
40.820694,-73.936874
40.853138,-73.9017
40.7238,-73.8367
40.539238,-74.16229
40.662514,-73.87202
40.728603,-74.005325
40.708763,-73.998116
40.785534,-73.96994
40.678272,-73.944626
40.888752,-73.90968
40.6224,-73.936646
40.73476,-73.87455
40.724514,-74.00443
40.699703,-73.99627
40.821915,-73.890335
40.842667,-73.90685
40.68097,-73.8915
40.754692,-73.99353
40.85208,-73.82685
40.75657,-73.98418
40.64161,-73.96356
40.65618,-73.937805
40.657406,-73.89881
40.758125,-73.928505
40.608383,-73.95917
40.679012,-73.74928
40.69083,-73.78706
40.709362,-73.9943
40.578613,-73.96381
40.801754,-73.93121
40.587303,-73.96036
40.69181,-73.89195
40.839996,-73.86832
40.608776,-74.09113
40.679546,-73.84457
40.786724,-73.983246
40.668854,-73.97989
40.842564,-73.83842
40.645176,-73.99232
40.597706,-73.784805
40.81183,-73.96112
40.76615,-73.919785
40.72722,-73.98813
40.824245,-73.82569
40.762917,-73.98566
40.71574,-73.90603
40.59514,-73.74996
40.51256,-74.241684
40.58381,-73.96938
40.75482,-73.84499
40.652637,-73.97269
40.743767,-73.83748
40.78675,-73.78848
40.717197,-73.99071
40.66758,-73.737404
40.84773,-73.91765
40.70311,-73.86655
40.690865,-73.83931
40.643356,-74.00139
40.75939,-73.98508
40.734314,-73.93803
40.797813,-73.971344
40.63859,-74.115234
40.696297,-73.97716
40.753387,-73.99631
40.70981,-73.99178
40.774323,-73.96149
40.688774,-73.817635
40.750473,-73.994705
40.814358,-73.94067
40.6818,-73.760956
40.827194,-73.944374
40.75533,-73.99698
40.849667,-73.90802
40.766346,-73.98795
40.55936,-74.169525
40.638786,-73.94538
40.718414,-73.961624
40.637962,-74.01058
40.73059,-73.99242
40.71444,-73.83127
40.72135,-74.00465
40.760468,-73.98566
40.76854,-73.86789
40.78614,-73.93929
40.825047,-73.9134
40.62418,-73.97048
40.61246,-74.069336
40.826855,-73.922676
40.692936,-73.87777
40.84434,-73.84642
40.86569,-73.80516
40.74468,-73.987305
40.82653,-73.94667
40.72679,-73.98899
40.660847,-73.8403
40.88661,-73.86451
40.61313,-74.121796
40.680416,-73.843895
40.69979,-73.950096
40.747295,-73.97405
40.755764,-73.92931
40.783897,-73.97407
40.76615,-73.88748
40.704304,-73.80315
40.60648,-73.96462
40.762833,-73.9389
40.73599,-73.99971
40.637604,-73.93278
40.672688,-73.73544
40.663292,-73.92543
40.644855,-73.92286
40.77882,-73.953995
40.80543,-73.92087
40.579323,-73.98078
40.897144,-73.88029
40.591496,-73.942
40.641365,-73.89811
40.75619,-73.746414
40.87122,-73.91416
40.86287,-73.934784
40.7422,-73.86842
40.864246,-73.904
40.83517,-73.8668
40.677914,-73.97628
40.592613,-73.77784
40.833767,-73.87738
40.760487,-73.99484
40.758007,-73.96625
40.70792,-73.816826
40.83327,-73.92504
40.719864,-73.94486
40.736004,-73.99362
40.824913,-73.8689
40.636703,-73.99038
40.775856,-73.76687
40.74202,-73.92656
40.668896,-73.99315
40.859303,-73.89884
40.760036,-73.991455
40.688667,-73.87548
40.676796,-73.94827
40.702595,-73.8553
40.684776,-73.84422
40.59643,-74.091225
40.683395,-73.79526
40.825504,-73.886086
40.808037,-73.91111
40.633713,-74.13343
40.757355,-73.73887
40.651157,-73.918144
40.707737,-73.95598
40.764572,-73.98072
40.657555,-73.894196
40.607628,-73.9639
40.86864,-73.90217
40.691914,-73.88332
40.61441,-73.941505
40.732525,-73.99698
40.691757,-73.76339
40.751575,-73.85584
40.76113,-73.81227
40.585342,-73.94157
40.679302,-73.95312
40.665176,-73.76942
40.692265,-73.84401
40.737553,-73.85089
40.737152,-73.814705
40.852066,-73.868614
40.714878,-73.75046
40.64757,-74.08743
40.835724,-73.847946
40.69929,-73.72702
40.82523,-73.94761
40.633846,-74.01481
40.859642,-73.899826
40.657406,-73.74507
40.72859,-73.983986
40.74044,-73.949936
40.697727,-73.92454
40.57243,-73.988396
40.845806,-73.906555
40.674023,-73.86775
40.59302,-73.793274
40.63781,-74.08729
40.711716,-73.79022
40.72725,-73.86157
40.705452,-73.78149
40.68777,-73.98701
40.839085,-73.843925
40.761436,-73.76176
40.84758,-73.923195
40.82523,-73.94761
40.701862,-73.94383
40.734566,-73.72269
40.725163,-73.983215
40.671585,-73.99843
40.61924,-73.99896
40.77942,-73.82614
40.721687,-73.98756
40.698154,-73.86969
40.65957,-73.92251
40.797,-73.93778
40.73103,-73.900154
40.60309,-73.99262
40.845882,-73.930435
40.754093,-73.99209
40.696934,-73.80358
40.76468,-73.9643
40.665073,-73.9274
40.709347,-73.958305
40.67505,-73.95639
40.66531,-73.95373
40.7134,-74.00464
40.746864,-73.983635
40.66578,-73.91942
40.764896,-73.97256
40.810402,-73.92196
40.62464,-74.14167
40.68412,-73.86647
40.58183,-73.98246
40.848118,-73.93089
40.807148,-73.943985
40.71598,-73.983734
40.849438,-73.91842
40.706837,-73.9248
40.898876,-73.85539
40.530872,-74.19399
40.67655,-73.86266
40.632717,-73.96692
40.667114,-73.834656
40.767815,-73.98951
40.823074,-73.8918
40.83968,-73.929276
40.67169,-73.79121
40.877476,-73.83661
40.783062,-73.91909
40.734737,-73.87227
40.83452,-73.89452
40.697243,-73.813324
40.820435,-73.93624
40.610504,-73.95767
40.785805,-73.94286
40.614773,-73.994576
40.676495,-73.846085
40.863686,-73.907425
40.84641,-73.8827
40.795326,-73.971306
40.6465,-73.926895
40.707825,-74.00433
40.631504,-74.024796
40.87504,-73.844124
40.75829,-73.83431
40.80684,-73.9275
40.651165,-73.832115
40.70509,-74.016464
40.88151,-73.878334
40.703674,-73.82233
40.717678,-74.00578
40.75355,-73.98505
40.762226,-73.96819
40.768642,-73.94994
40.747204,-73.99711
40.754196,-73.982574
40.866726,-73.89799
40.75066,-73.98084
40.792927,-73.94791
40.826862,-73.824165
40.754272,-73.890816
40.628014,-73.97119
40.835712,-73.8922
40.74233,-73.94117
40.82098,-73.89388
40.561512,-74.171844
40.673107,-73.99959
40.874714,-73.84512
40.81666,-73.888
40.74318,-73.8355
40.841125,-73.86434
40.85396,-73.90944
40.75898,-73.99595
40.645664,-74.00974
40.798126,-73.94832
40.77936,-73.97937
40.74409,-73.97636
40.764214,-73.97096
40.675255,-73.73207
40.759678,-73.97216
40.60247,-73.94425
40.753487,-73.93795
40.686882,-73.82144
40.58051,-73.96174
40.75591,-73.99448
40.706657,-74.015915
40.757767,-73.985146
40.76093,-73.96914
40.74044,-73.9946
40.83071,-73.82713
40.744667,-73.971146
40.877632,-73.867386
40.666393,-73.764465
40.71853,-73.96032
40.718803,-74.001045
40.676445,-73.92762
40.75302,-73.90982
40.73736,-73.99685
40.768993,-73.83364
40.88793,-73.82849
40.765636,-73.83108
40.64398,-73.89578
40.711823,-73.78786
40.780354,-73.95976
40.83593,-73.94352
40.733376,-73.86665
40.591988,-73.97665
40.643425,-73.94588
40.849995,-73.929855
40.721714,-73.88633
40.881687,-73.90283
40.651398,-73.75888
40.67921,-73.97392
40.671635,-73.774376
40.771782,-73.96333
40.696663,-73.98085
40.754658,-73.833115
40.872128,-73.88248
40.83806,-73.94665
40.884182,-73.833626
40.66682,-73.7612
40.68064,-73.89672
40.8617,-73.89139
40.78542,-73.98399
40.78597,-73.96885
40.69128,-73.92131
40.619545,-73.91727
40.704388,-73.994576
40.669495,-73.91069
40.87237,-73.912605
40.80133,-73.950195
40.75895,-73.96849
40.611897,-74.175896
40.836163,-73.8448
40.804066,-73.93267
40.72877,-74.007095
40.630753,-74.02808
40.878635,-73.91818
40.67691,-73.88336
40.857006,-73.89356
40.746357,-73.86245
40.66705,-73.76324
40.827774,-73.945755
40.778774,-73.98152
40.69297,-73.78024
40.72632,-73.83872
40.606346,-73.95273
40.765427,-73.7246
40.726562,-73.945625
40.735657,-73.9096
40.669098,-73.93666
40.75524,-73.97328
40.877167,-73.83755
40.830986,-73.905655
40.72545,-73.837776
40.74961,-73.95106
40.715343,-73.74845
40.599934,-74.002426
40.887352,-73.84725
40.582836,-73.959015
40.72227,-73.9411
40.62323,-73.92735
40.662388,-73.92566
40.72218,-74.00066
40.733986,-73.95226
40.610447,-74.08441
40.70182,-73.93694
40.61082,-73.9548
40.706444,-73.926834
40.84944,-73.906006
40.906223,-73.848526
40.666626,-73.88597
40.715553,-73.82617
40.804344,-73.92158
40.659027,-73.98508
40.684994,-74.00519
40.805836,-73.94691
40.75458,-73.99915
40.848454,-73.85548
40.698544,-73.96236
40.820305,-73.89083
40.70747,-73.91007
40.77077,-73.91727
40.78503,-73.94058
40.658306,-73.95037
